id,docId,displayName,starRating,helpfulCount,madeIt,created_iso,profileUrl,review_text
53832005,6570381,gbob,5,3,0,1732236682338,https://www.allrecipes.com/cook/11795021,"<p>Super easy, change the cheese and the flavor changes.  I used potatoes cubed.  I will make again.</p>"
50989824,6570381,BriefSeed8659,5,1,0,1729704794773,https://www.allrecipes.com/cook/3ea2928c8b73267d,"<p>We made  a couple of changes, although the recipe stood on its own. I sliced a few baby carrots and added a half pkg. of instant mashed potatoes just enough to thicken a little more.<br />Sooo good.</p>"
50131620,6570381,kannala,5,0,0,1727913925099,https://www.allrecipes.com/cook/3632132,<p>So easy!&amp;[Great flavors]</p>
47979570,6570381,Daisy,5,0,0,1712440380511,https://www.allrecipes.com/cook/daisyteresa,"<p>Freaking awesome! Added some red pepper flakes,  other than that, made exactly as posted.&amp;[A keeper!]</p>"
47915510,6570381,MirthFlour5630,5,0,0,1711969349376,https://www.allrecipes.com/cook/20b227c567880846,<p>&amp;[A keeper!]</p>
47588536,6570381,mommaj,5,0,0,1709428023342,https://www.allrecipes.com/cook/17229375,<p>Easy to put together and great flavor!&amp;[A keeper!]</p>
46721664,6570381,Angela DiNicola,5,3,0,1703037658019,https://www.allrecipes.com/cook/22846058,"<p>Delicious soup! I had a ham bone so I used this recipe as a base. I didn’t have hash browns so used the 3 potatoes I had and cut them in cubes. I put the onion, seasonings and potatoes along with the ham bone and slow cooked for several hours. I removed the bone and after cooling, took all the meat off. I took the potatoes out of the soup and after cooking the liquid, skimmed off the fat and added the potatoes. I didn’t have cream cheese so I used plain Greek yogurt , and a little sweet cream. I used immersion blender and then added the ham. Incredible!  Would have used celery and carrots if I had them. Will next time.</p>"
44308488,6570381,KeenFish5220,5,2,0,1681340993360,https://www.allrecipes.com/cook/ef346b94ba7372e7,"<p>Best Easter dinner - makeover!! It is RARE that I ever post about these recipes!! This one is simple but so amazing! I used my left overs from Easter, spiral ham chopped, au gratin scalloped potatoes, chopped , I added 1/4 tsp celery salt, ( had no celery), and added 3 carrots chopped/sliced in mandolin, only used a 1/3 stick cream cheese, which I first puréed with immersion blender in some hot broth before adding, so no lumps. Crock pot on high for 5 hours!! It was SO good, I made it two days in a row!!! Will not lose this recipe!!</p>"
35240538,6570381,LADYTECHIE01,5,3,0,1672633797966,https://www.allrecipes.com/cook/1022250,"<p>A new tradition is born. A little background, we did blackeye peas and cornbread for New Year's Day for over 40 years. When Grandpa passed a few years ago we still did them, but the trouble was that no one really liked them. This year I decided to try this recipe, it still used the ham, but seemed tastier. Winner! everyone loved it and agreed that this should be the new New Years' dish!<br />Like everyone else I made a few adjustments to suit family tastes, shallots instead of onions, and celery seed instead of chopped celery, but followed the cooking instructions to the letter. It was perfect!</p>"
35206901,6570381,Barbara Rivers Musgrove,5,3,0,1672088974020,https://www.allrecipes.com/cook/4178202,<p>Awesome soup!  Used real potatoes and bacon instead of the ham only because I had some to use up. Will definitely make it again but omit the meat next time. Added extra black pepper and served with croutons.</p>
24988964,6570381,Sammantha Baril,5,1,0,1650010874547,https://www.allrecipes.com/cook/27174668,<p>Super easy and big hit with everyone</p>
25608735,6570381,Carla Roberts Hanson,4,4,0,1641738484313,https://www.allrecipes.com/cook/3074956,"<p>After reading the reviews, I made a few adjustments.  I used the frozen hash browns and cooked the ingredients (except the ham) on high for 4 hours.  Then I used an immersive blender to blend the soup smooth.  Then I added the ham.  Let that warm on low.  One half hour before we were ready to eat, I put in half of the cream cheese and the 8 oz of cheddar.  My husband and son both like the soup.  I think the green onions helped add flavor.  It was fine just not jammed packed with flavor.</p>"
23622393,6570381,MPEBLE,5,0,0,1641424615180,https://www.allrecipes.com/cook/1249176,<p>Easy and delicious! Use Neufchatel cheese instead of cream cheese- save calories but keep all the creaminess. This recipe is a great way to use leftover holiday ham.</p>
23789361,6570381,kat,5,0,0,1615331357463,https://www.allrecipes.com/cook/22563141,<p>Fantastic! I used fresh potatoes and cooked on high</p>
22406376,6570381,lizzfager,4,2,0,1613620370947,https://www.allrecipes.com/cook/28126150,<p>This is very good and a different way of having potato soup. We liked the shredded potatoes. I added a few cups more broth because it seemed quite thick. I also added sliced green onions on top.</p>
22949040,6570381,JMike,5,1,0,1610575325347,https://www.allrecipes.com/cook/7379018,"<p>The only change I made to the recipe was that I crisped up 4 slices of bacon and crumbled it and threw that in the slow cooker along with a tablespoon of the bacon grease.  I mean, who can resist bacon and bacon grease?!?!?!  It was delicious and everyone in the family loved it.  Oh, I almost forgot, we also used Velveeta instead of cheddar since we had some leftover and it was tasty and smooth.</p>"
24242525,6570381,ladyleo7,5,3,0,1609906784783,https://www.allrecipes.com/cook/24252934,"<p>If you use raw potatoes, cook it on high</p>"
23998941,6570381,Ameryjs,5,2,0,1609133525430,https://www.allrecipes.com/cook/2427047,"<p>Fantastic recipe! Turned out better than excepted. Very rich and creamy. I used 1 and a half Tsp. Garlic powder, and also added about a half cup Green Bell pepper. Cooked on high for 3 hours, then added cheese. Excellent!</p>"
22473009,6570381,Angel Curry,4,0,0,1609111677267,https://www.allrecipes.com/cook/6342387,<p>Turned out better than expected! I read all the reviews and used fresh potatoes like everyone said and followed the recipe to a T. Good soup!</p>
23667700,6570381,Rhonda Fish,5,0,0,1609005933807,https://www.allrecipes.com/cook/16782739,"<p>I made this after Christmas using ham from the holiday, also used fresh potatoes, cubing them. Make sure your cream cheese is room temp, makes it easier to melt, once it melts I added the room temp cheese. 3 adults almost ate all of it.</p>"
23081333,6570381,Suzigoodcook,4,1,0,1599774182207,https://www.allrecipes.com/cook/suzigoodcook,<p>Hearty thick soup. Loved the flavor. The only thing I would change is to cook the celery and onion before hand because they were a bit crunchy. A good soup!</p>
23609011,6570381,crystal,5,4,0,1596725818377,https://www.allrecipes.com/cook/9108131,"<p>I have made this a few times. The first time I made it exactly how it’s written. I didn’t like the frozen potatoes, so I use fresh red potatoes. I don’t measure anything. I also had bacon and more cheddar cheese than what it calls for. My husband and I love this recipe.</p>"
23997632,6570381,Sue Kyle,5,0,0,1590788650353,https://www.allrecipes.com/cook/4983106,<p>This is very good.  I have made it using different left overs .</p>
21338543,6570381,Nunofyour beesiness,5,0,0,1587653071023,https://www.allrecipes.com/cook/16674996,<p>Awesome!!!!  Super easy to throw together. Added a few extra spices (personal taste) Everybody loved it...</p>
21129363,6570381,Blake_73,4,0,0,1587602267530,https://www.allrecipes.com/cook/8617330,<p>My family really liked it and it made great leftovers. We made it as directed.</p>
24490523,6570381,Dan S,4,0,0,1587501570023,https://www.allrecipes.com/cook/22212932,<p>Fresh potatoes might bring this up a bit.</p>
25467387,6570381,Beth P,5,0,0,1586994093083,https://www.allrecipes.com/cook/3678392,<p>Followed the recipe exactly and the soup turned out perfect.  Quick and easy recipe that the family really enjoyed.</p>
23646920,6570381,Stacy,5,0,0,1586919053443,https://www.allrecipes.com/cook/27347549,"<p>This was so good. Used my leftover Easter ham and cooked it on the stove instead of the crockpot and used real potatoes. It was so creamy and cheesy! Will absolutely make again, and will add broccoli next time!</p>"
23537598,6570381,Lloyd B,4,0,0,1586903352673,https://www.allrecipes.com/cook/25209028,<p>I will let you know later this evening as it is cooking right now and needs another 2 hours.  I doubled the spices and onion and used fresh potatoes that I diced and maybe a quarter cup of cheddar cheese. I will complete this review in a few hours!!!</p>
24026301,6570381,Princess,5,0,0,1582059654140,https://www.allrecipes.com/cook/23411182,"<p>Delicious. I made a few variations to the recipe. 
I used russet potatoes added more pepper, and garlic powder. Also, added carrots and corn. 
In addition to the soup I made homemade cheesy biscuits.</p>"
21541692,6570381,ayoder007,4,0,0,1581277649833,https://www.allrecipes.com/cook/31101052,"<p>My mom &amp; 5 year old both LOVED this recipe.  I thought it was pretty good, and I will be making it again in the future.</p>"
21048499,6570381,bookwormmama,4,0,0,1581277649833,https://www.allrecipes.com/cook/6936341,"<p>My mom &amp; 5 year old both LOVED this recipe.  I thought it was pretty good, and I will be making it again in the future.</p>"
21977714,6570381,Jan Hummel,5,1,0,1579832326093,https://www.allrecipes.com/cook/5191439,"<p>Great taste.  Suggest more pepper and garlic powder.  Don't worry about the cream cheese...it adds a lot of flavor, tempers the saltiness, and helps in thickening this luscious soup.  Freezes well.</p>"
23114889,6570381,Kristen Howe,5,1,0,1579737354200,https://www.allrecipes.com/cook/13484761,"<p>This was so easy and delicious and very filling. Perfect to have on a cold winter night like tonight. I've made small adjustments: since I didn't have leftover holiday ham or deli ham, I've used a ham steak in its place. And instead of diced onion, I've used minced onion. You can barely taste the difference. I would love to make this again.</p>"
23708967,6570381,Jill,4,0,0,1579701006237,https://www.allrecipes.com/cook/26622495,<p>It was very good rich flavor andEASY to make. Family liked it too. So will I make it again?  Yes</p>
24440892,6570381,manuel,4,0,0,1578877354820,https://www.allrecipes.com/cook/425683,<p>Great easy recipe. I used shredded rotisserie chicken instead of ham. Turned out great.</p>
24554361,6570381,Rochelleb1,5,0,0,1578869751580,https://www.allrecipes.com/cook/16146947,<p>I followed the recipe as directed.  It was Delicious</p>
21027298,6570381,kmahake,5,1,0,1578868243277,https://www.allrecipes.com/cook/15501687,"<p>I will definitely make it again.  The celery was al dente, so next time I may soften it in the microwave.  My family and guests loved it!</p>"
22314404,6570381,TastyDill2854,5,0,0,1578601089670,https://www.allrecipes.com/cook/6049493,<p>No changes and loved this recipe.  Great way to use leftover ham.</p>
22099761,6570381,Allrecipes Member,5,0,0,1578601089670,,<p>No changes and loved this recipe.  Great way to use leftover ham.</p>
22035227,6570381,onlijoni,5,0,0,1578428659717,https://www.allrecipes.com/cook/25398851,<p>I love it and will be making it again and again!</p>
23471846,6570381,Bev Fischer Blatchford,5,0,0,1578415818673,https://www.allrecipes.com/cook/15187064,<p>Excellent!!! So creamy and delicious. Made it exactly like recipe and family loved it. Five stars!!!</p>
21457580,6570381,klou333,5,0,0,1578177520380,https://www.allrecipes.com/cook/25043570,<p>This was the best soup for leftover ham. It turned out perfect and went great with fresh sourdough bread!</p>
22075019,6570381,ToughMash2132,5,0,0,1578092071103,https://www.allrecipes.com/cook/16569064,<p>Delicious and so easy.</p>
23896458,6570381,Allrecipes Member,5,0,0,1578092071103,,<p>Delicious and so easy.</p>
22716915,6570381,Sara Beck Wise,4,0,0,1578091729850,https://www.allrecipes.com/cook/5220443,<p>I use my leftover augratin potatoes from christmas dinner to make this.  It is delicious.  I do not add more garlic because I use a lot of garlic in my potatoes.-</p>
25186387,6570381,Tim T,5,0,0,1577933753627,https://www.allrecipes.com/cook/17442276,"<p>Wow, this turned out great !  I only made a few “adjustments” out of necessity; the recipe as written is totally solid: -Doubled the ham-Freeze dried onions-Canned sliced new potatoes-Added a can of sliced carrots-Used chicken ‘bone’ broth-Slow cooker on High (not Low) for same indicated durations-Velveeta instead of cheddar.  And...it’s awesome.  Flavors of the indicated ingredients is honestly all you need..resist the urge to add additional seasoning, thickening, or alter ratios on your first try with this recipe (‘cept maybe upping the ham qty).  Though it’s clearly an excellent starting point to get imaginative with other veggies, proteins, etc..next time round’. Thanks for a great soup to start the new year:)!</p>"
24044623,6570381,MACALL8,5,0,0,1577921901497,https://www.allrecipes.com/cook/719298,<p>Love this incredibly simple recipe! Will definitely make it again!!</p>
23863459,6570381,Tara,4,1,0,1577895634683,https://www.allrecipes.com/cook/21083208,<p>I made this with potatoes that I diced myself and I added extra cheese.  Velveeta to be exact.  I also didn’t have time to slow cook it so used a pot stove-top.  Sautéed the onions and celery until al-dente.  Turned out great!  Thanks for the recipe!</p>
22923714,6570381,lexi0317,5,0,0,1577889693330,https://www.allrecipes.com/cook/5039459,<p>Yum! Perfect for a cold winter day!</p>
20727563,6570381,scsemrad,4,0,0,1577661227530,https://www.allrecipes.com/cook/11444272,<p>Very good. I'd put in more ham and also be sure not to use extra sharp cheddar as it will likely break and impart a gritty texture. Otherwise it was fantastic.</p>
25072984,6570381,Harley Grit,5,2,0,1577591760983,https://www.allrecipes.com/cook/26165316,<p>Love this recipe! Used extra ham and onion. This is most definitely a keeper!</p>
25082931,6570381,Kelly Vander Woude,5,0,0,1577577865887,https://www.allrecipes.com/cook/20996893,<p>Family loved it! I too used fresh potatoes because that’s what I had on hand. I also added corn and bacon but I also used smoked turkey stock since I had that on hand too. Sooo good!</p>
23679938,6570381,kikikim,5,19,0,1577457987040,https://www.allrecipes.com/cook/crazycatlady63,"<p>I replaced the hash brown potatoes with frozen califlower rice to keep carbs in check. Although the califlower rice were not as hearty as hash brown potatoes, this slow cooker soup with the cream cheese,and sharp cheddar cheeses still tasted creamy,satisfying and delicious!</p>"
24499872,6570381,Marge Williams,4,8,0,1558811905100,https://www.allrecipes.com/cook/2121090,"<p>I made this as described and it was very good.  However, I would definitely use fresh potatoes next time even though buying ready made hash browns saves a lot of work. They just don't have the right consistency for good potato soup and need a good run thru the blender.....which means the ham gets chopped up too.  Then I would feel good about five stars !</p>"
21980327,6570381,Allrecipes Member,5,0,0,1558748051107,,<p>Very good!  I cooked it on High for 4 hours then added the cream cheese and Sharp cheddar cheese cooked for the 30 minutes.  I used shredded hash browns and finely chopped the celery.</p>
22019106,6570381,GreenRoe8556,5,0,0,1558748051107,https://www.allrecipes.com/cook/9910011,<p>Very good!  I cooked it on High for 4 hours then added the cream cheese and Sharp cheddar cheese cooked for the 30 minutes.  I used shredded hash browns and finely chopped the celery.</p>
23501966,6570381,Naomi,5,7,0,1557266161377,https://www.allrecipes.com/cook/12543860,"<p>I used potatoes, peeled and diced, rather than tater tots.  Delicious recipe!</p>"
53656007,6664344,SnappyPecan7538,5,0,0,1731110276769,https://www.allrecipes.com/cook/17431520,<p>I made this for a ladies coffee.  It was a hit and I was asked to share the recipe.  The only change I made was to use 5 eggs instead of 4.  The sausage I used was Jimmy Dean's hot sausage.  That made a big difference as the first time I made it I used original Jimmy Dean's sausage.  Using the hot was MUCH better.&amp;[Crowd-pleaser]</p>
47897023,6664344,RosyWater1390,5,0,0,1711815555511,https://www.allrecipes.com/cook/5a63b12201bbb7b7,<p>This exact recipe originally came from the Bob Evans website about 25 years ago.  (It's no longer on their site).   I have been making this for many years and it is always a family favourite.</p>
46872565,6664344,Kathy,4,0,0,1704207688071,https://www.allrecipes.com/cook/26319438,<p>I thought the casserole was very good-easy to make. :)<br />It was worth making one time.  Thank you so much for the recipe!!</p>
45828276,6664344,BriefPeach7373,5,0,0,1695199250352,https://www.allrecipes.com/cook/1cd120212e816f6f,<p>I followed the recipe exactly.  It was delicious!</p>
42454187,6664344,TidyKale4458,4,1,0,1674370911403,https://www.allrecipes.com/cook/f08911743c104ec0,<p>I made this today; I added onions and used fresh mushrooms and spinach. I extended the cooking time to extra 25 minutes so that the liquid and eggs could set firmly. Pleasantly surprised with the taste and presentation. I will definitely use this recipe in the future.</p>
35201664,6664344,Karen,5,4,0,1671991857061,https://www.allrecipes.com/cook/4348937,"<p>Merry Christmas! This is perfect for Christmas morning. I made it almost exactly to the recipe, but always vote for fresh ingredients whenever I have them, so I used 8 oz chopped fresh mushrooms, and roughly 10 oz. chopped fresh baby spinach. I added a chopped onion to the sausage, while cooking, along with half of the chopped mushrooms, added the remaining mushrooms at the very end without cooking them too much. I used four XL eggs, took the casserole out in the morning, roughly 1.5 hours before putting it into the oven while my teens were still sleeping and cooked covered in foil for about 45 minutes and another 20 minutes uncovered. Everyone like it a LOT!!Thank you!!</p>"
27035702,6664344,Stephanie Waddell,5,0,0,1665610807488,https://www.allrecipes.com/cook/9271033,"<p>I used fresh mushrooms vs. canned. Added more eggs, cheese and bacon, it was a crowd pleaser.</p>"
27016266,6664344,Bobbie Turnquist,5,0,0,1665326722233,https://www.allrecipes.com/cook/26951536,<p>i ve made this a lot &amp; everyone raves about it</p>
23456153,6664344,Stacey DeBaun,5,0,0,1652022108143,https://www.allrecipes.com/cook/10473605,<p>Phenomenal! Having it for Mothers Day breakfast. Fresh mushrooms instead of canned for the win! Yummm!!</p>
24898614,6664344,Judy Fielder,5,0,0,1642372386363,https://www.allrecipes.com/cook/27813460,<p>Now a requested addition at church breakfasts</p>
24701850,6664344,Bobby Matherly,5,0,0,1603643332653,https://www.allrecipes.com/cook/25050558,<p>This was excellent!!</p>
23167007,6664344,Caroline Peyton,1,3,0,1591583378947,https://www.allrecipes.com/cook/22848963,"<p>I only changed the length of baking.   It was as labor intensive as lasagna or anything else and totally inedible.  Forget ""popping it in the oven"" on Christmas morning.  Even after letting the casserole get to room temperature I had to bake it for an extra 25 minutes for the egg/cheese mixture to set.</p>"
24534173,6664344,jlb,5,0,0,1581904621533,https://www.allrecipes.com/cook/9030655,<p>Can't believe how delicious this was.  Made according to directions except sautéed fresh mushrooms with the sausage.  Can't wait to make again.</p>
20819449,6664344,Michelle,5,0,0,1580770074213,https://www.allrecipes.com/cook/26975678,<p>Use 2 pounds sausage hot</p>
22366384,6664344,Teri Peters Sheldon,5,0,0,1579381816733,https://www.allrecipes.com/cook/maman-au-monde,"<p>This has become a new family favourite.  I served this at our 2019 Christmas brunch, and everyone raved about it!  I will be making this many times in the years to come; in fact, I think family will come to expect it.

The only ingredient substitution I made was to use regular Cheddar cheese rather than sharp, as I am not a fan of sharp cheddar, and the Monterey Jack does have a distinctive flavour of its own.  In future, I may also experiment with using fresh spinach - I like the idea of finding whole spinach leaves in the casserole.</p>"
22387690,6664344,NanaBarbara,5,0,0,1577790218820,https://www.allrecipes.com/cook/26150085,"<p>WOW, this casserole was so easy and absolutely delicious! As suggested by another, I used stuffing/dressing mix instead of the croutons. I think the seasonings in the stuffing mix took this recipe over the top. I will definitely make this again and again.</p>"
20794780,6664344,AmyDitt,5,0,0,1577660276927,https://www.allrecipes.com/cook/11501929,<p>Hearty and exactly what I was expecting!!  My family really liked it. Had some strawberries and melon on the side to “lighten” it up. Didn’t change a thing in the recipe. A+</p>
22790795,6664344,S Bartlett,5,0,0,1577651240933,https://www.allrecipes.com/cook/14191583,<p>I will totally make it again!  I made this casserole for Christmas casserole and we all loved it.</p>
21251581,6664344,Carol Prince Wilson,5,0,0,1576245660570,https://www.allrecipes.com/cook/15107525,<p>I took it to a Ladies Brunch and everyone raved about it!  Followed the recipe exactly.  Will definitely make again.  Thanks for the recipe!</p>
23365977,6664344,TerryL,5,0,0,1574463192190,https://www.allrecipes.com/cook/18217127,<p>No changes. Definitely will make it again.</p>
25330330,6664344,Becky,5,0,0,1563226675033,https://www.allrecipes.com/cook/24179610,"<p>It was delicious, and my Sunday School class liked it! I added more croutons than the recipe called for, and it turned out too “bready” for me. Next time I’ll follow the recipe more closely. I may add pimentos next time for color. I used mild sausage instead of spicy because I don’t usually like spicy hot. I used black pepper instead of cayenne for the same reason.</p>"
20709763,6664344,Debbie Stephens,5,0,0,1562676467290,https://www.allrecipes.com/cook/16128719,<p>Delicious! Big hit with my family.</p>
24134805,6664344,Shirley Smith,4,0,0,1562196257597,https://www.allrecipes.com/cook/8979024,"<p>Added 1/3 c chopped onion 
1/3 fresh sliced mushrooms 
2 boxes turkey dressing
1 lb cook d crumbled bacon
2 cloves minced garlic</p>"
21881636,6664344,Jeff Runnels,5,0,0,1560164904980,https://www.allrecipes.com/cook/8965520,"<p>Had family in town with kids, and everyone loved it.  Prepped it the night before, got up and threw it in the oven, and Voila!</p>"
24641545,6664344,Ryan,3,0,0,1559733750213,https://www.allrecipes.com/cook/ryandorkoski,"<p>This was good, albeit a bit 'mushy' in texture. I'm not sure it helps to build it the night before. Might be better off simply making on the spot? 

I did enjoy the spinach and other flavors that aren't usually in a breakfast casserole.</p>"
23143463,6664344,Patricia Elliott,5,0,0,1558007579217,https://www.allrecipes.com/cook/1332776,<p>Followed the recipe pretty close but used 6 eggs and sage sausage then added onion and fresh mushrooms which  I browned with the sausage. Dish was a huge success!</p>
20658569,6664344,Cindy Capoccia-Hart,4,0,0,1556411178243,https://www.allrecipes.com/cook/18133177,<p>This looks awesome and so convenient.  I think I will try using cubed potatoes instead of the croutons! Has anyone tried that?</p>
25577743,6664344,Tildenst,3,0,0,1554649377707,https://www.allrecipes.com/cook/9547417,<p>I made it according to directions. The bread on the bottom doesn’t crisp up at all but it’s not a bad texture. I cooked it an extra 20 minutes because it was nowhere near done when it said it would be. (Oven is accurate. ) overall I’d say it’s ok but not 5 stars.</p>
21793111,6664344,Praple,5,0,0,1552488673007,https://www.allrecipes.com/cook/5268317,"<p>I love, love, love this recipe!!!  I usually make it the day before serving.  I use cream of potato soup and I use 3-4 additional eggs.  Everyone loves it.</p>"
23910630,6664344,Yolanda Gramza,3,0,0,1551751166610,https://www.allrecipes.com/cook/4097136,"<p>I used plain unseasoned croutons but sprinkled with Garlic and Onion powder.  I think it could've used a little more more spice. I have yet to make it with seasoned croutons, we shall see, overall, it was good</p>"
24814865,6664344,jeannie,4,0,0,1550544773403,https://www.allrecipes.com/cook/24658363,"<p>Easy to make and absolutely delicious!  Adults and kids both loved it.  I used regular Owen's pork sausage, but think it would have been tastier with the spicy sausage.</p>"
22484918,6664344,JoAnn DeBorja,3,0,0,1548120764033,https://www.allrecipes.com/cook/24715223,<p>Say no to croutons. I make a version of this when guest are over at our beach house. I use left over baked potatoes from the night before and/or cook up a bag of hash browns with peppers &amp; onions in it.</p>
21604150,6664344,Teneka Lynn Wright Rodriguez,3,0,0,1547926705080,https://www.allrecipes.com/cook/21560190,<p>the only thing I changed is I used thinly sliced sausage links and I added onions and I only had one cup of shredded cheddar cheese so I used slices of Monterey Jack sole across the tops before pouring the spinach egg mixture on top. To me the croutons were just too soggy and I more of a texture person how to get the crust more hard or crunchy I don't know I've kept it in the oven up to the temperature and it still is a little too soggy for me but the flavors are amazing.</p>
21789151,6664344,Laura,5,0,0,1547673784743,https://www.allrecipes.com/cook/15981837,"<p>It was wonderful!  I sauteed fresh spinach, fresh sliced mushrooms, chopped onions and chopped garlic, then layered it over the sausage.  Then made the egg mixture separately and poured it over everything.  It was delish!  Everyone wanted the recipe!</p>"
21920429,6664344,Mary Willis,5,0,0,1547423546403,https://www.allrecipes.com/cook/22552792,"<p>My  oven needed a little longer to cook, but it was well received</p>"
21859010,6664344,Annabelle,5,0,0,1546559050703,https://www.allrecipes.com/cook/14821498,"<p>I used the stuffing mix instead of crutons as I had some.  A little more spinach.  Everyone loved it!  Yummy,  a keeper.</p>"
24033218,6664344,moe,5,0,0,1546298909947,https://www.allrecipes.com/cook/11156831,<p>This was perfect just the way it was written.  No changes needed and so easy.  I did use Jimmy Dean’s sage sausage.</p>
21658491,6664344,PSchildkamp,5,0,0,1545975488907,https://www.allrecipes.com/cook/9725675,"<p>After reading the reviews I slightly altered recipe. I added 2 more eggs,  fresh sautéed mushrooms and used Stovetop stuffing instead of croutons. I also baked it about 15 min longer. 
It was the best breakfast casserole I’ve served my family! They all thought it was great. It was moist but not soggy and very flavorful!</p>"
24027261,6664344,Mickeleenie,5,0,0,1545763399067,https://www.allrecipes.com/cook/11691686,<p>Loved by all. Error made Using all extra sharp cheese.  It was decided perfect error</p>
23807007,6664344,Jessica Preski,5,0,0,1543451813517,https://www.allrecipes.com/cook/jessiepreski,<p>So good and so easy! Happened to have everything on hand. Was perfect for Sunday brunch. My husband and picky kids had second helpings :) Thank you!</p>
24733039,6664344,Dorothy Jean Mussared,5,0,0,1542424445387,https://www.allrecipes.com/cook/21030739,<p>I used mexican cheese instead of  Monterey.</p>
21688944,6664344,Jaime,5,0,0,1540437865020,https://www.allrecipes.com/cook/2347351,"<p>Great recipe! Except for adding an extra cup of croutons and using fresh spinach instead of frozen, I followed the recipe to a tee. I used store brand butter garlic croutons, 2% milk, and medium Country Boy sausage.  Used store brand cream of mushroom, store brand sharp cheddar cheese and store brand Monterey Jack. Cooked for about one hour at 350 degrees. The last ten minutes I covered it so it wouldn’t brown anymore. It looked great and tasted even better. Very, very good!!! Will make again.</p>"
24635675,6664344,Liz,5,0,0,1533980982600,https://www.allrecipes.com/cook/23720411,<p>Used Ham instead even so it was Exceptional! Love this site!</p>
25576997,6664344,MacNeal,5,0,0,1532291229553,https://www.allrecipes.com/cook/10573032,<p>Used all pepper jack cheese and kale instead of spinach. Excellent!</p>
21411538,6664344,Carole Boyles,4,0,0,1526334236440,https://www.allrecipes.com/cook/23664112,<p>Easy and good</p>
21579700,6664344,Ryker,5,0,0,1525582341233,https://www.allrecipes.com/cook/16297990,"<p>Very very good. I used 6 eggs instead of 4. I added 1/2 pound of bacon and I sauteed fresh mushroom and onions . I actually use hash-browns mixed with the croutons for the base. I bake this without any foil or anything on top because it needs to dry out a bit, for about an hour, then take it out and put some more cheese on it...then bake it for about 10 more minutes with the cheese. When I want to make it spicy, I saute Serrano peppers with the onions and mushrooms. All this takes more time, but makes it so tasty. Last, the kids and I will eat it with Tapatio hot-sauce, although a bit salty, it's the way we like it.</p>"
23469762,6664344,Livy,5,2,0,1524449464937,https://www.allrecipes.com/cook/6794612,"<p>I've made this twice, once with herb stuffing mix, 6 eggs, and a full can of mushroom soup.  I served it to my women friends for brunch, and it was such a hit that they asked to take the leftovers home.  
I thought it was a little salty, so the second time I added a half teaspoon of salt to the milk mixture, added a sautéed large onion and sautéed sliced fresh mushrooms with garlic powder, dried thyme and oregano.  No canned soup.  And I used diced French bread.  My husband loved it so much that he had it for dinner tonight.</p>"
21258790,6664344,Ruslan Davies,4,0,0,1515189410440,https://www.allrecipes.com/cook/21686303,<p>it ok its kind of sweet</p>
24528380,6664344,Trent Gates,4,1,0,1514213799793,https://www.allrecipes.com/cook/22509061,"<p>Overall this was very easy to make and taste good. I think there were two places where it lacked, one of them was no fault of the recipe. I purchased Bob Evans “Hot” sausage. The sausage was lacking in the flavor department. I bet sausage from a local butcher would have helped greatly. The other, instead of croutons, potatoes might have given it a less mushy and more rewarding texture. Again, overall, very good. I will make it again with slight modifications.</p>"
22686207,6664344,Tony D,4,0,0,1514040410030,https://www.allrecipes.com/cook/22605808,"<p>Good, nice and easy. Better when it sits for 10 minutes or so.
So that it can fir up a bit before cutting and serving. I makes a lot for two people, Next time I'll cut the recipe in half.</p>"
20857238,6664344,Lyn,5,0,0,1505170927307,https://www.allrecipes.com/cook/13381276,<p>Delicious.  I did take the advise of another and put the croutons on top.  Had company overnight and it was ready when everyone was up and ready for breakfast.  It was the perfect.</p>
20656846,6664344,Laura Morris,5,0,0,1505087596163,https://www.allrecipes.com/cook/8590585,<p>I assembled this dish and cooked it for an hour.  I then reheated it in the oven on warm for an hour and it was perfect!  I thought it might have eliminated the soggy stuffing but it didn't but that was ok!  I used 6 eggs.  I also added 1/2 pound bacon to the pork.  I saved the drippings and sautéed the fresh spinach and mushrooms I used in it.  I used mrs. cubbisons herb stuffing instead of croutons.  This dish was awesome.</p>
25257495,6664344,VER,5,0,0,1504013303410,https://www.allrecipes.com/cook/1850297,"<p>Very good I will definitely make again, but half the recipe for two people, it makes a lot.</p>"
25329657,6664344,jlarson,5,0,0,1500690816027,https://www.allrecipes.com/cook/11623094,"<p>I made it exactly as the recipe called for.   Everyone loved it and wanted the recipe, served it at a brunch.  It was a hit</p>"
23993445,6664344,Patty Utzurrum,5,0,0,1499701898623,https://www.allrecipes.com/cook/22157975,"<p>My husband has been making this over the last couple years for his men's group whenever he has them over for breakfast and they just love it - it's simple, tasty, and more ""manly"" than a quiche Ha!  It has turned into a ""go-to"" now when we go camping as well.   On our last trip recently we forgot to bring the spinach so we improvised with a Cranberry Kale salad mix leaving out the cranberries of course and sauteed the salad in some of the sausage oil &amp; butter.  We thought best to pick out the larger pieces of the kale stems.  With the kale, broccoli and carrot slivers, and all it turned out fantastic and we'll be doing this going forward!</p>"
